EPBC Number,Stem,Url,Under Review,Scraped
2011/6066,2011_6066,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ee94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2007/3809,2007_3809,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3b94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2008/4128,2008_4128,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a6427f22-e3dd-e611-bdfe-005056ba00a8,True,2023/03/03
2007/3423,2007_3423,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1533dee8-5194-ec11-80d5-00505684c563,True,2023/03/03
2010/5515,2010_5515,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=914c6ea7-4852-ec11-80cf-00505684c137,True,2023/03/03
2016/7724,2016_7724,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6b2d11f2-3640-ec11-80d1-00505684c563,True,2023/03/03
2019/8539,2019_8539,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=816c5f51-5b26-ec11-80c9-00505684c137,True,2023/03/03
2015/7508,2015_7508,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d32b5381-2653-ec11-80cf-00505684c137,True,2023/03/03
2009/5062,2009_5062,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6191f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2008/4418,2008_4418,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9b90f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2012/6439,2012_6439,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6895f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2012/6606,2012_6606,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9195f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2011/6229,2011_6229,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3395f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2010/5476,2010_5476,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4292f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2009/4856,2009_4856,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2191f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2009/5155,2009_5155,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8d91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2013/7042,2013_7042,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=451d7bb0-b0a5-ec11-80d5-00505684c563,True,2023/03/03
2014/7377,2014_7377,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f5da4123-1ad5-e911-8be7-00505684324c,True,2023/03/03
2013/7055,2013_7055,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e7702d8b-2053-ec11-80cf-00505684c137,True,2023/03/03
2010/5424,2010_5424,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2992f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2016/7640,2016_7640,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c203efdc-12de-eb11-80c6-00505684c137,True,2023/03/03
2010/5313,2010_5313,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e391f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2011/6186,2011_6186,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1995f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2012/6393,2012_6393,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=760e9be9-2753-ec11-80cf-00505684c137,True,2023/03/03
2010/5614,2010_5614,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8292f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2011/6201,2011_6201,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4aa33da3-c5ad-e911-ad32-00505684324c,True,2023/03/03
2009/5177,2009_5177,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b491f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2009/5252,2009_5252,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d591f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2017/8053,2017_8053,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=138da8f6-78c5-ea11-97dc-00505684324c,True,2023/03/03
2002/862,2002_862,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2b60fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2017/7868,2017_7868,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=50a3a70d-115a-eb11-82c9-00505684324c,True,2023/03/03
2005/2393,2005_2393,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8260fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2003/974,2003_974,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4960fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2008/4058,2008_4058,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=36a369ad-fc52-ec11-80d2-00505684c563,True,2023/03/03
2008/4398,2008_4398,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=15324bf9-20d8-e811-a977-005056ba00a7,True,2023/03/03
2017/7867,2017_7867,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c3479ed6-0e5a-eb11-82c9-00505684324c,True,2023/03/03
2010/5484,2010_5484,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4892f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2013/6893,2013_6893,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6494f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2010/5784,2010_5784,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e292f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2011/6137,2011_6137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f894f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2016/7797,2016_7797,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=55481bfb-b3e3-e811-a978-005056ba00a8,True,2023/03/03
2010/5648,2010_5648,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9c92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2011/5867,2011_5867,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2b93f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2010/5403,2010_5403,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1f92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2013/6804,2013_6804,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4e94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2012/6420,2012_6420,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5e95f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2018/8156,2018_8156,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2ce1da48-2e69-ed11-81ac-00224818a758,True,2023/03/03
2013/6910,2013_6910,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6a94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2017/8108,2017_8108,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a0bff423-3053-ec11-80cf-00505684c137,True,2023/03/03
2017/7950,2017_7950,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f3fac0d8-22dd-eb11-80c6-00505684c137,True,2023/03/03
2019/8440,2019_8440,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=79f4d6b9-7652-ec11-80cf-00505684c137,True,2023/03/03
2015/7530,2015_7530,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=96dec8e8-44d8-ea11-942e-00505684324c,True,2023/03/03
2010/5610,2010_5610,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c6b10e97-2453-ec11-80cf-00505684c137,True,2023/03/03
2013/6810,2013_6810,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dafbc5d9-2b53-ec11-80cf-00505684c137,True,2023/03/03
2010/5473,2010_5473,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3e92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2008/4173,2008_4173,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5690f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2012/6298,2012_6298,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3995f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2006/3135,2006_3135,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b693f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2008/3977,2008_3977,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=da60fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2009/4905,2009_4905,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3491f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2018/8188,2018_8188,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4ca44d01-4db7-ea11-97dc-00505684324c,True,2023/03/03
2009/4911,2009_4911,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3691f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2008/4443,2008_4443,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=af90f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2017/7956,2017_7956,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=41b8ee72-76bf-eb11-80c5-00505684c137,True,2023/03/03
2010/5457,2010_5457,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3392f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2010/5741,2010_5741,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c592f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2017/8062,2017_8062,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=703411eb-19ab-ec11-80d6-00505684c563,True,2023/03/03
2009/5156,2009_5156,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2013/6765,2013_6765,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb95f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2007/3828,2007_3828,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=71c58825-4b3f-e711-b32b-005056ba00a7,True,2023/03/03
2008/4096,2008_4096,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=90a3f9db-2053-ec11-80cf-00505684c137,True,2023/03/03
2015/7469,2015_7469,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5621ff23-20dd-ea11-942e-00505684324c,True,2023/03/03
2009/4748,2009_4748,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0191f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2003/972,2003_972,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4760fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2017/7901,2017_7901,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=620361a5-8bc5-ea11-97dc-00505684324c,True,2023/03/03
2018/8262,2018_8262,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=eb82f8a9-3253-ec11-80cf-00505684c137,True,2023/03/03
2016/7695,2016_7695,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a61c1f5b-b3b1-e911-9566-005056842ad1,True,2023/03/03
2008/4676,2008_4676,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ea90f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2009/4706,2009_4706,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=efe681e8-36ab-ec11-80d6-00505684c563,True,2023/03/03
2007/3343,2007_3343,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dd93f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2019/8552,2019_8552,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c3b7939c-3453-ec11-80cf-00505684c137,True,2023/03/03
2003/1138,2003_1138,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3760fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2002/629,2002_629,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e01e40f5-1c6a-ed11-81ac-00224818a6aa,True,2023/03/03
2018/8206,2018_8206,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=30f790ec-b4b1-ea11-8a09-00505684324c,True,2023/03/03
2007/3384,2007_3384,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e393f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2013/6978,2013_6978,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=87a7a963-50a8-e911-ad32-00505684324c,True,2023/03/03
2009/4757,2009_4757,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0591f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2008/4161,2008_4161,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6f03ba8b-4c3f-e711-b32b-005056ba00a7,True,2023/03/03
2009/4888,2009_4888,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2a91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2015/7600,2015_7600,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5a2e0d78-c25b-ec11-80cf-00505684c137,True,2023/03/03
2007/3524,2007_3524,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=72160ba5-e2dd-e611-bdfe-005056ba00a8,True,2023/03/03
2007/3755,2007_3755,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3394f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2014/7400,2014_7400,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c7c5519e-96ab-ea11-8a09-00505684324c,True,2023/03/03
2012/6538,2012_6538,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=511467d2-2a53-ec11-80cf-00505684c137,True,2023/03/03
2017/8099,2017_8099,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d0d7b009-4ec6-ea11-97dc-00505684324c,True,2023/03/03
2009/5003,2009_5003,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a2a3055e-e97d-ea11-962c-00505684324c,True,2023/03/03
2012/6615,2012_6615,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f987eb5a-d279-e811-817f-005056ba00a7,True,2023/03/03
2016/7829,2016_7829,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f263e432-6c52-ec11-80d2-00505684c563,True,2023/03/03
2011/5967,2011_5967,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4fca32ac-6cae-ec11-80d3-00505684c137,True,2023/03/03
2014/7154,2014_7154,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5fc58d8d-5652-ec11-80cf-00505684c137,True,2023/03/03
2014/7126,2014_7126,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9df3dca2-a517-ea11-8aa6-005056842ad1,True,2023/03/03
2006/2887,2006_2887,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=677a5eda-d150-ec11-80cf-00505684c137,True,2023/03/03
2007/3530,2007_3530,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2194f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2007/3431,2007_3431,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f493f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2006/2939,2006_2939,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9560fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2013/6767,2013_6767,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4094f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2010/5757,2010_5757,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cd92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2014/7164,2014_7164,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a994f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2014/7146,2014_7146,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a594f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2016/7723,2016_7723,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b26759d9-8ada-ea11-942e-00505684324c,True,2023/03/03
2010/5782,2010_5782,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=df92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2006/3047,2006_3047,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cee7d901-d250-ec11-80cf-00505684c137,True,2023/03/03
2011/5979,2011_5979,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=01f53000-2653-ec11-80cf-00505684c137,True,2023/03/03
2016/7676,2016_7676,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d5b57ec0-73d8-ea11-942e-00505684324c,True,2023/03/03
2013/6943,2013_6943,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6e94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2015/7591,2015_7591,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ebe83121-49dc-ea11-942e-00505684324c,True,2023/03/03
2013/7091,2013_7091,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9e94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2011/5939,2011_5939,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b10a88cb-4952-ec11-80cf-00505684c137,True,2023/03/03
2004/1605,2004_1605,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1bbc4320-403f-e711-998c-005056ba00a8,True,2023/03/03
2006/2567,2006_2567,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fb757bf8-1c53-ec11-80cf-00505684c137,True,2023/03/03
2007/3643,2007_3643,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0c46d290-bd0d-eb11-9650-005056842ad1,True,2023/03/03
2017/7918,2017_7918,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dba53699-7f98-e911-8f1d-00505684324c,True,2023/03/03
2011/5812,2011_5812,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fc92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2006/3063,2006_3063,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a360fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2017/7957,2017_7957,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b142082f-6731-ec11-80cd-00505684c137,True,2023/03/03
2001/138,2001_138,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=38770db4-d3dd-e611-bdfe-005056ba00a8,True,2023/03/03
2017/7941,2017_7941,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=722524c5-a387-eb11-80c2-00505684c137,True,2023/03/03
2017/7976,2017_7976,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=24579c80-2e53-ec11-80cf-00505684c137,True,2023/03/03
2016/7796,2016_7796,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0b0c344d-2c53-ec11-80cf-00505684c137,True,2023/03/03
2012/6566,2012_6566,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f54b6a6c-2b53-ec11-80cf-00505684c137,True,2023/03/03
2010/5722,2010_5722,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2013/6926,2013_6926,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=624e3a0e-9ea3-e911-820b-00505684324c,True,2023/03/03
2013/7074,2013_7074,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9c94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2012/6524,2012_6524,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8395f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2017/7909,2017_7909,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=acad3b9b-da6e-ed11-81ac-00224818a80f,True,2023/03/03
2003/969,2003_969,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4560fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2009/4897,2009_4897,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3091f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
2013/7050,2013_7050,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=55b04ad0-a904-e911-931a-00505684324c,True,2023/03/03
2017/7860,2017_7860,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2ce93f02-6d52-ec11-80d2-00505684c563,True,2023/03/03
2009/5109,2009_5109,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6f91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/03
